transaction_id,customer_id,card_id,transaction_time,amount,merchant,merchant_category,location,ingestion_timestamp,source_file,batch_id
T0049,C006,CRD06,2026-04-30T05:56:26.000Z,2184.17,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0901,C010,CRD10,2026-04-30T00:45:19.000Z,153.2,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0930,C006,CRD06,2026-04-30T21:11:19.000Z,1754.22,Luxury Brand,Luxury,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0788,C002,CRD02,2026-04-30T10:00:12.000Z,275.75,Swiggy,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0553,C001,CRD01,2026-04-29T06:03:34.000Z,691.9,Meesho,E-commerce,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0677,C009,CRD09,2026-04-28T21:51:23.000Z,1521.56,H&M,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0013,C004,CRD04,2026-04-29T11:51:48.000Z,5867.62,MakeMyTrip,Travel,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T1118,C008,CRD08,2026-05-01T07:20:38.000Z,4822.71,Max Fashion,Shopping,Nagpur,2026-07-13T18:59:19.304Z,transaction.csv,1
T1122,C002,CRD02,2026-04-29T16:23:10.000Z,60.39,Zomato,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0867,C004,CRD04,2026-04-29T05:58:53.000Z,1254.1,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0946,C007,CRD07,2026-04-29T07:19:42.000Z,394.31,Swiggy,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0551,C009,CRD09,2026-04-30T21:51:20.000Z,1249.74,Reliance Digital,Electronics,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0844,C004,CRD04,2026-04-30T03:03:11.000Z,35592.76,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T1094,C004,CRD04,2026-04-30T04:29:55.000Z,3921.47,Reliance Digital,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1200,C010,CRD10,2026-04-30T07:52:27.000Z,481.75,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0145,C006,CRD06,2026-04-28T21:58:05.000Z,1650.01,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0526,C002,CRD02,2026-04-30T13:12:15.000Z,256.76,Dominos,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0440,C009,CRD09,2026-04-30T02:16:59.000Z,809.63,Apple Store,Electronics,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0638,C005,CRD05,2026-04-30T04:31:42.000Z,431.37,DMart,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0510,C009,CRD09,2026-04-29T09:16:09.000Z,2889.36,Apple Store,Electronics,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T1181,C004,CRD04,2026-04-30T15:10:23.000Z,53089.27,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1105,C006,CRD06,2026-04-29T02:17:57.000Z,12413.69,MakeMyTrip,Travel,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0064,C002,CRD02,2026-04-29T05:57:05.000Z,3546.6,Yatra,Travel,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0175,C009,CRD09,2026-04-30T15:30:41.000Z,3119.82,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0101,C003,CRD03,2026-04-30T13:28:32.000Z,359.54,Max Fashion,Shopping,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0251,C001,CRD01,2026-04-29T14:24:42.000Z,534.5,Meesho,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0084,C006,CRD06,2026-04-29T12:06:42.000Z,52570.99,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0087,C002,CRD02,2026-04-29T00:25:52.000Z,262.54,Zomato,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0098,C008,CRD08,2026-04-28T09:32:43.000Z,647.1,Myntra,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0991,C009,CRD09,2026-04-29T03:04:59.000Z,3116.12,Apple Store,Electronics,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0838,C001,CRD01,2026-04-28T23:56:08.000Z,1398.81,Myntra,E-commerce,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0784,C007,CRD07,2026-04-29T01:26:13.000Z,245.75,McDonald's,Food,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0934,C008,CRD08,2026-05-01T06:23:59.000Z,3185.44,Zara,Shopping,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0318,C008,CRD08,2026-04-29T07:16:47.000Z,14214.33,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0240,C003,CRD03,2026-04-29T20:45:01.000Z,13484.48,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0539,C004,CRD04,2026-04-29T10:15:03.000Z,1526.87,Croma,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0444,C008,CRD08,2026-04-28T20:40:29.000Z,476.68,Amazon,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0288,C001,CRD01,2026-04-29T10:08:18.000Z,297.56,Amazon,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T1069,C003,CRD03,2026-04-30T02:01:50.000Z,794.15,Blinkit,Groceries,Lucknow,2026-07-13T18:59:19.304Z,transaction.csv,1
T0954,C010,CRD10,2026-05-01T02:17:07.000Z,5781.98,Flipkart,E-commerce,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0485,C006,CRD06,2026-04-29T17:02:40.000Z,858.99,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0368,C003,CRD03,2026-04-29T01:17:49.000Z,351.39,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0455,C001,CRD01,2026-04-29T15:59:16.000Z,637,Myntra,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0193,C003,CRD03,2026-04-29T18:26:03.000Z,257.65,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T1193,C005,CRD05,2026-04-30T03:42:22.000Z,228.1,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0434,C008,CRD08,2026-04-30T09:22:50.000Z,586.21,Flipkart,E-commerce,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1139,C005,CRD05,2026-04-30T16:14:07.000Z,16872.61,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0385,C010,CRD10,2026-04-30T16:30:20.000Z,475.34,Max Fashion,Shopping,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0060,C002,CRD02,2026-04-29T03:25:42.000Z,9150.28,Amazon,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0279,C008,CRD08,2026-04-28T22:39:58.000Z,1820.48,Meesho,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0587,C001,CRD01,2026-04-30T06:21:14.000Z,3585.03,IndianOil,Fuel,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0634,C010,CRD10,2026-04-29T20:09:14.000Z,6269.25,Medplus,Healthcare,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T1012,C009,CRD09,2026-04-29T14:42:06.000Z,2610.4,Reliance Digital,Electronics,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0990,C003,CRD03,2026-04-29T21:15:32.000Z,237.22,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0165,C009,CRD09,2026-04-30T06:20:16.000Z,1392.76,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0531,C006,CRD06,2026-04-30T06:20:45.000Z,255.9,Netflix,Entertainment,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0973,C002,CRD02,2026-04-30T10:49:30.000Z,9230.68,Yatra,Travel,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0271,C008,CRD08,2026-04-29T09:01:34.000Z,7520.61,Max Fashion,Shopping,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T1040,C004,CRD04,2026-04-29T14:45:02.000Z,1920.97,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0494,C001,CRD01,2026-04-30T18:24:37.000Z,14197.89,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0418,C010,CRD10,2026-04-29T11:02:45.000Z,416.19,Zara,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0967,C006,CRD06,2026-04-29T10:47:39.000Z,1473.66,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T1111,C007,CRD07,2026-04-30T04:56:45.000Z,7999.59,Myntra,E-commerce,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0359,C002,CRD02,2026-04-30T12:56:34.000Z,11871.91,Yatra,Travel,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0754,C005,CRD05,2026-04-30T21:19:02.000Z,372.01,Blinkit,Groceries,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0404,C005,CRD05,2026-05-01T03:15:57.000Z,698.49,Blinkit,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0331,C006,CRD06,2026-04-30T21:53:20.000Z,589.95,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0180,C003,CRD03,2026-04-30T05:12:08.000Z,300.17,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0055,C003,CRD03,2026-04-28T06:43:38.000Z,2781.01,Max Fashion,Shopping,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0707,C004,CRD04,2026-04-29T03:37:33.000Z,403.9,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0283,C009,CRD09,2026-05-01T00:10:30.000Z,657.36,Reliance Digital,Electronics,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0570,C001,CRD01,2026-04-28T12:44:42.000Z,402.85,Amazon,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0294,C003,CRD03,2026-04-30T21:59:29.000Z,394.06,Max Fashion,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0780,C008,CRD08,2026-05-01T04:22:53.000Z,814.55,Meesho,E-commerce,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0363,C007,CRD07,2026-04-28T22:07:38.000Z,4438.87,MakeMyTrip,Travel,Nagpur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0547,C003,CRD03,2026-04-30T04:19:41.000Z,463.88,Max Fashion,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0103,C009,CRD09,2026-04-28T11:20:12.000Z,447.78,Croma,Electronics,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0507,C001,CRD01,2026-04-30T12:37:23.000Z,873.1,Meesho,E-commerce,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0608,C001,CRD01,2026-04-29T15:44:35.000Z,4062.18,Yatra,Travel,Nagpur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0319,C004,CRD04,2026-04-28T09:46:03.000Z,36430.86,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0545,C003,CRD03,2026-04-30T07:59:25.000Z,276.95,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0185,C006,CRD06,2026-04-30T22:05:16.000Z,232.98,Luxury Brand,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0952,C010,CRD10,2026-04-30T08:56:19.000Z,395.87,Zara,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0113,C010,CRD10,2026-04-28T03:39:17.000Z,2833.76,H&M,Shopping,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0393,C002,CRD02,2026-04-28T06:13:15.000Z,359.06,Swiggy,Food,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0985,C005,CRD05,2026-04-29T16:43:36.000Z,466.93,Blinkit,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T1196,C001,CRD01,2026-04-28T05:12:50.000Z,2875.58,Myntra,E-commerce,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0106,C001,CRD01,2026-04-30T18:43:13.000Z,1234.89,Flipkart,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0016,C001,CRD01,2026-04-28T10:39:05.000Z,1465.36,Meesho,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0792,C002,CRD02,2026-04-30T04:34:03.000Z,71.84,McDonald's,Food,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0237,C004,CRD04,2026-04-28T04:47:52.000Z,2573.2,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1020,C004,CRD04,2026-04-28T23:45:01.000Z,12710.3,DMart,Groceries,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0285,C005,CRD05,2026-04-30T14:43:06.000Z,802.56,Blinkit,Groceries,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0937,C007,CRD07,2026-04-28T17:02:59.000Z,7165.02,HPCL,Fuel,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0377,C005,CRD05,2026-04-30T19:17:11.000Z,265.62,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0817,C007,CRD07,2026-04-30T07:14:16.000Z,1425.65,DMart,Groceries,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0343,C007,CRD07,2026-04-28T15:03:29.000Z,136.49,McDonald's,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0073,C009,CRD09,2026-04-28T02:07:54.000Z,2686.86,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0422,C004,CRD04,2026-04-29T22:10:18.000Z,14631.04,Yatra,Travel,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0893,C008,CRD08,2026-05-01T05:29:21.000Z,3095.22,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0118,C006,CRD06,2026-04-28T15:42:13.000Z,727.31,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1119,C010,CRD10,2026-04-29T07:46:07.000Z,666.37,Zara,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0734,C009,CRD09,2026-04-30T10:44:18.000Z,4169.65,Croma,Electronics,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0282,C005,CRD05,2026-04-28T09:16:40.000Z,4626.14,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0085,C008,CRD08,2026-04-29T23:12:31.000Z,1320.92,Amazon,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0259,C010,CRD10,2026-04-29T10:24:10.000Z,562.15,H&M,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T1191,C003,CRD03,2026-04-30T17:09:58.000Z,14248.51,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0032,C010,CRD10,2026-04-29T02:00:35.000Z,114.94,H&M,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0394,C002,CRD02,2026-04-29T10:46:59.000Z,313.61,Swiggy,Food,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0782,C006,CRD06,2026-04-30T21:12:31.000Z,349.38,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0978,C005,CRD05,2026-04-29T14:02:02.000Z,854.75,DMart,Groceries,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0163,C003,CRD03,2026-04-29T22:39:45.000Z,13336.2,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1179,C002,CRD02,2026-04-30T04:26:19.000Z,309.63,Swiggy,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T1104,C006,CRD06,2026-04-30T05:10:18.000Z,106.46,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0625,C009,CRD09,2026-05-01T05:02:38.000Z,2611.41,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0529,C006,CRD06,2026-04-30T23:05:00.000Z,1377.78,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0583,C010,CRD10,2026-04-30T18:36:25.000Z,576.39,Zara,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T1162,C006,CRD06,2026-04-28T16:24:23.000Z,437.37,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0203,C009,CRD09,2026-04-30T08:48:45.000Z,617.83,Apple Store,Electronics,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0667,C008,CRD08,2026-05-01T00:46:17.000Z,287.83,Myntra,E-commerce,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0654,C001,CRD01,2026-04-29T10:39:53.000Z,1399.89,Myntra,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T1161,C002,CRD02,2026-04-30T12:14:46.000Z,781.91,HPCL,Fuel,Surat,2026-07-13T18:59:19.304Z,transaction.csv,1
T0650,C008,CRD08,2026-04-28T21:15:31.000Z,1883.85,Flipkart,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0078,C008,CRD08,2026-04-28T23:19:55.000Z,1542.91,Amazon,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0214,C007,CRD07,2026-04-27T20:45:39.000Z,2395,Zomato,Food,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1159,C010,CRD10,2026-04-29T17:56:31.000Z,12176.31,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0152,C006,CRD06,2026-04-29T00:51:45.000Z,1483.69,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1154,C004,CRD04,2026-04-28T23:16:23.000Z,677.19,Reliance Digital,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0266,C001,CRD01,2026-04-29T03:48:55.000Z,954.46,Flipkart,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T1126,C006,CRD06,2026-05-01T04:37:28.000Z,768.77,IRCTC,Travel,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0473,C009,CRD09,2026-04-29T04:23:09.000Z,2012.63,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0415,C006,CRD06,2026-05-01T02:16:46.000Z,330.59,Luxury Brand,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0980,C008,CRD08,2026-04-30T10:39:29.000Z,1220.77,Myntra,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0814,C005,CRD05,2026-05-01T05:16:00.000Z,692.1,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0396,C008,CRD08,2026-04-29T00:07:32.000Z,912.65,Myntra,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0272,C004,CRD04,2026-04-29T05:49:19.000Z,2776.45,Croma,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1066,C007,CRD07,2026-04-30T12:28:40.000Z,285.08,McDonald's,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0569,C007,CRD07,2026-05-01T04:27:26.000Z,3640.97,Dominos,Food,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0082,C003,CRD03,2026-04-28T00:29:21.000Z,178.6,Max Fashion,Shopping,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0909,C006,CRD06,2026-04-30T20:15:43.000Z,10438.93,H&M,Shopping,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0643,C007,CRD07,2026-04-28T19:59:30.000Z,371.23,Zomato,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0744,C008,CRD08,2026-04-28T21:57:44.000Z,1542.52,Flipkart,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T1099,C001,CRD01,2026-04-28T04:13:04.000Z,105.67,Myntra,E-commerce,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0373,C001,CRD01,2026-04-28T23:54:58.000Z,18660.11,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0611,C007,CRD07,2026-04-30T09:51:35.000Z,2245.14,Zara,Shopping,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0227,C006,CRD06,2026-04-30T18:01:05.000Z,2152.4,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0571,C005,CRD05,2026-04-29T16:54:18.000Z,662.7,DMart,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0987,C010,CRD10,2026-04-28T14:54:39.000Z,365.52,H&M,Shopping,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0143,C005,CRD05,2026-04-30T20:11:02.000Z,674.08,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0944,C002,CRD02,2026-04-28T16:24:31.000Z,1041.98,Medplus,Healthcare,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0918,C001,CRD01,2026-04-30T08:52:04.000Z,368.37,Amazon,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0151,C007,CRD07,2026-04-29T23:07:22.000Z,469.43,Zomato,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T1019,C007,CRD07,2026-04-28T14:26:35.000Z,12067.67,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0043,C006,CRD06,2026-04-28T04:22:28.000Z,479.55,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0248,C010,CRD10,2026-05-01T02:34:14.000Z,685.53,Zara,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0051,C005,CRD05,2026-04-29T16:34:10.000Z,118.47,Blinkit,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0684,C010,CRD10,2026-04-29T11:01:23.000Z,667.09,Zara,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T1034,C004,CRD04,2026-04-29T00:24:26.000Z,3091.87,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0870,C006,CRD06,2026-04-29T06:09:33.000Z,1324.72,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0528,C003,CRD03,2026-04-29T20:05:07.000Z,204.35,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0761,C003,CRD03,2026-04-30T06:07:25.000Z,322.86,Max Fashion,Shopping,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0626,C010,CRD10,2026-04-29T16:17:21.000Z,557.51,H&M,Shopping,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0366,C005,CRD05,2026-04-29T19:54:54.000Z,2084.21,Medplus,Healthcare,Nagpur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0541,C004,CRD04,2026-04-30T21:34:57.000Z,475.67,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1011,C005,CRD05,2026-04-29T21:58:21.000Z,13800.88,Amazon,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0508,C001,CRD01,2026-04-30T05:22:31.000Z,693,H&M,Shopping,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T1008,C002,CRD02,2026-04-30T19:02:40.000Z,5695.13,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T1171,C002,CRD02,2026-04-28T10:01:04.000Z,72.11,McDonald's,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0809,C005,CRD05,2026-04-28T16:13:51.000Z,649.83,Blinkit,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0552,C001,CRD01,2026-04-28T23:12:24.000Z,1402.69,Zomato,Food,Lucknow,2026-07-13T18:59:19.304Z,transaction.csv,1
T1096,C007,CRD07,2026-04-29T04:30:39.000Z,386.52,McDonald's,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0306,C004,CRD04,2026-04-30T15:07:59.000Z,1192.59,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0763,C001,CRD01,2026-04-30T10:13:17.000Z,281.42,Meesho,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0053,C006,CRD06,2026-04-30T18:14:16.000Z,10389.97,MakeMyTrip,Travel,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0313,C004,CRD04,2026-04-29T11:47:59.000Z,793.25,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0260,C005,CRD05,2026-04-30T05:31:31.000Z,6211.6,Dominos,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0006,C002,CRD02,2026-04-29T04:02:15.000Z,362.26,Dominos,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0679,C005,CRD05,2026-04-29T17:31:17.000Z,218.84,Blinkit,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T1079,C006,CRD06,2026-04-29T13:48:35.000Z,2197.28,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1141,C005,CRD05,2026-04-30T16:48:31.000Z,9984.32,Myntra,E-commerce,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0563,C006,CRD06,2026-04-29T00:32:20.000Z,1369.14,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1158,C006,CRD06,2026-04-30T11:33:44.000Z,1395.85,Apollo Pharmacy,Healthcare,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0905,C008,CRD08,2026-04-27T22:56:14.000Z,2551.31,Amazon,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
